2014-08-26;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;65;59;74;10.51;0.00;0
2014-08-27;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;67;60;74;11.86;0.00;0
2014-08-28;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;64;59;74;12.30;0.00;0
2014-08-29;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;64;60;71;10.07;0.00;0
2014-08-30;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;68;63;80;15.88;0.00;0
2014-08-31;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;68;62;75;12.30;0.00;0
2014-09-01;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;67;60;83;10.29;0.00;0
2014-09-02;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;66;60;74;10.96;0.00;0
2014-09-03;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;65;60;76;8.50;0.00;0
2014-09-04;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;65;60;76;6.93;0.00;0
2014-09-05;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;66;60;75;7.83;0.00;0
2014-09-06;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;64;59;72;9.40;0.00;0
2014-09-07;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;63;57;71;11.86;0.00;0
2014-09-08;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;62;58;68;12.30;0.00;0
2014-09-09;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;63;59;71;10.74;0.00;0
2014-09-10;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;63;56;82;8.72;0.00;18
2014-09-11;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;66;59;79;11.63;0.00;0
2014-09-12;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;64;58;75;12.97;0.00;0
2014-09-13;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;65;60;75;12.75;0.00;0
2014-09-14;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;65;59;74;12.30;0.00;0
2014-09-15;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;67;62;78;11.86;0.00;0
2014-09-16;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;69;62;81;9.62;0.00;0
2014-09-17;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;69;62;82;10.07;0.00;0
2014-09-18;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;73;64;80;6.93;0.01;1
2014-09-19;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;68;63;74;10.74;0.00;0
2014-09-20;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;68;64;77;8.28;0.00;0
2014-09-21;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;67;65;72;8.95;0.00;0
2014-09-22;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;69;65;78;12.97;0.00;0
2014-09-23;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;69;65;77;10.74;0.00;1
2014-09-24;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;70;64;80;8.95;0.00;1
2014-09-25;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;67;61;74;6.26;0.41;1
2014-09-26;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;67;62;74;12.53;0.00;0
2014-09-27;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;67;63;73;12.75;0.00;0
2014-09-28;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;66;61;76;7.83;0.00;0
2014-09-29;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;65;60;71;12.08;0.00;0
2014-09-30;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;66;62;75;11.41;0.00;1
2014-10-01;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;70;60;86;5.59;0.00;0
2014-10-02;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;73;61;91;2.46;0.00;0
2014-10-03;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;76;66;95;5.37;0.00;0
2014-10-04;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;76;64;92;6.71;0.00;0
2014-10-05;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;72;60;87;9.17;0.00;0
2014-10-06;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;67;58;83;10.96;0.00;1
2014-10-07;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;65;59;73;13.42;0.00;0
2014-10-08;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;65;58;78;11.18;0.00;1
2014-10-09;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;64;59;68;12.53;0.00;0
2014-10-10;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;62;59;69;12.75;0.00;0
2014-10-11;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;63;59;76;7.83;0.00;0
2014-10-12;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;69;59;91;4.03;0.00;0
2014-10-13;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;74;63;88;4.70;0.00;0
2014-10-14;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;68;63;74;12.08;0.00;8
2014-10-15;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;69;62;76;9.84;0.00;8
2014-10-16;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;65;58;73;5.37;0.00;0
2014-10-17;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;65;57;77;5.82;0.00;0
2014-10-18;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;71;65;79;6.04;0.00;0
2014-10-19;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;67;61;74;7.61;0.00;0
2014-10-20;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;67;62;72;7.61;0.03;18
2014-10-21;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;65;56;72;9.40;0.00;8
2014-10-22;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;65;57;74;6.26;0.00;0
2014-10-23;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;67;63;74;5.82;0.00;0
2014-10-24;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;67;60;73;8.05;0.00;0
2014-10-25;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;68;63;73;10.51;0.10;1
2014-10-26;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;64;58;70;10.51;0.00;0
2014-10-27;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;62;56;70;8.95;0.00;0
2014-10-28;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;62;55;71;7.83;0.00;0
2014-10-29;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;64;61;80;3.36;0.00;0
2014-10-30;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;67;60;74;5.82;0.00;0
2014-10-31;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;63;58;64;7.61;0.18;1
2014-11-01;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;59;55;65;10.29;0.00;0
2014-11-02;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;58;49;66;5.82;0.00;0
2014-11-03;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;58;50;69;6.49;0.00;0
2014-11-04;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;59;50;72;3.58;0.00;0
2014-11-05;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;62;54;76;2.01;0.00;0
2014-11-06;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;64;56;74;9.40;0.00;8
2014-11-07;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;61;54;70;6.26;0.00;18
2014-11-08;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;60;54;75;2.91;0.00;1
2014-11-09;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;62;53;69;8.50;0.00;128
2014-11-10;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;59;53;68;4.92;0.00;128
2014-11-11;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;61;54;67;6.71;0.00;0
2014-11-12;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;62;57;67;4.92;0.15;1
2014-11-13;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;62;56;67;9.17;0.25;1
2014-11-14;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;61;56;66;9.62;0.00;0
2014-11-15;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;60;54;66;9.17;0.00;0
2014-11-16;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;60;56;63;8.50;0.00;0
2014-11-17;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;59;50;66;6.04;0.00;0
2014-11-18;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;58;51;64;1.79;0.00;0
2014-11-19;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;60;56;64;6.71;0.12;1
2014-11-20;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;58;53;60;3.58;0.20;1
2014-11-21;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;57;54;61;3.58;0.00;1
2014-11-22;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;62;55;65;11.86;0.15;1
2014-11-23;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;58;49;66;4.25;0.00;0
2014-11-24;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;56;47;66;2.24;0.00;0
2014-11-25;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;57;49;65;0.89;0.00;0
2014-11-26;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;58;49;68;2.24;0.00;18
2014-11-27;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;58;50;64;3.58;0.00;18
2014-11-28;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;54;46;63;5.37;0.00;128
2014-11-29;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;60;57;65;6.71;0.08;1
2014-11-30;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;59;53;62;5.82;1.04;1
2014-12-01;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;60;57;64;4.03;0.00;1
2014-12-02;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;59;56;62;10.07;1.59;1
2014-12-03;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;62;59;66;10.29;1.89;13
2014-12-04;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;62;58;67;4.92;0.10;12
2014-12-05;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;61;58;67;6.04;0.14;1
2014-12-06;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;62;58;67;4.25;0.09;1
2014-12-07;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;60;54;64;2.24;0.00;1
2014-12-08;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;60;56;68;2.91;0.00;0
2014-12-09;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;61;57;63;2.46;0.00;1
2014-12-10;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;60;58;65;10.51;0.00;1
2014-12-11;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;63;51;67;11.63;3.43;1
2014-12-12;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;53;51;58;3.80;0.38;1
2014-12-13;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;53;48;56;2.46;0.00;0
2014-12-14;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;53;49;61;6.26;0.14;1
2014-12-15;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;55;52;63;12.30;1.37;1
2014-12-16;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;55;50;63;8.72;0.84;1
2014-12-17;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;54;50;60;6.04;0.21;1
2014-12-18;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;55;52;60;2.91;0.02;1
2014-12-19;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;57;55;59;5.14;0.38;1
2014-12-20;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;58;56;62;3.13;0.02;1
2014-12-21;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;61;58;63;10.96;0.02;1
2014-12-22;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;58;54;65;4.03;0.00;12
2014-12-23;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;58;51;68;3.58;0.00;0
2014-12-24;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;58;48;62;12.30;0.04;1
2014-12-25;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;53;46;58;12.53;0.00;0
2014-12-26;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;54;44;59;11.41;0.00;0
2014-12-27;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;50;42;56;3.58;0.00;0
2014-12-28;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;50;43;57;4.03;0.00;0
2014-12-29;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;52;44;55;9.40;0.00;0
2014-12-30;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;51;47;55;24.38;0.00;0
2014-12-31;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;51;41;58;10.96;0.00;0
2015-01-01;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;49;40;55;8.50;0.00;0
2015-01-02;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;46;38;52;1.57;0.00;8
2015-01-03;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;46;38;54;1.57;0.00;18
2015-01-04;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;47;41;55;2.01;0.00;18
2015-01-05;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;50;43;59;2.46;0.00;18
2015-01-06;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;51;44;60;2.01;0.00;18
2015-01-07;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;53;45;60;2.01;0.00;18
2015-01-08;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;54;49;60;0.89;0.00;18
2015-01-09;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;54;51;63;3.58;0.00;18
2015-01-10;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;54;49;61;5.14;0.00;1
2015-01-11;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;52;47;56;4.03;0.00;12
2015-01-12;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;52;47;62;4.25;0.00;12
2015-01-13;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;53;46;64;1.12;0.00;12
2015-01-14;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;53;43;58;1.57;0.00;18
2015-01-15;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;52;45;59;2.24;0.00;18
2015-01-16;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;54;48;58;2.91;0.00;18
2015-01-17;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;55;51;58;4.03;0.00;18
2015-01-18;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;55;53;61;2.68;0.00;12
2015-01-19;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;57;52;60;4.47;0.00;12
2015-01-20;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;54;49;61;3.58;0.00;12
2015-01-21;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;53;46;64;2.68;0.00;1
2015-01-22;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;53;47;57;4.47;0.00;0
2015-01-23;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;53;45;67;2.01;0.00;18
2015-01-24;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;56;49;64;2.68;0.00;0
2015-01-25;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;54;49;63;2.68;0.00;1
2015-01-26;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;54;48;64;2.68;0.00;0
2015-01-27;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;61;54;68;5.59;0.00;0
2015-01-28;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;57;49;64;4.03;0.00;0
2015-01-29;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;56;49;66;6.04;0.00;18
2015-01-30;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;55;50;64;5.82;0.00;1
2015-01-31;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;59;48;74;4.92;0.00;0
2015-02-01;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;57;46;64;4.25;0.00;0
2015-02-02;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;56;49;66;2.46;0.00;18
2015-02-03;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;58;52;65;1.79;0.00;18
2015-02-04;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;58;50;64;5.59;0.00;18
2015-02-05;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;57;53;64;7.83;0.00;0
2015-02-06;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;62;55;67;24.61;0.72;1
2015-02-07;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;62;59;65;8.50;0.08;1
2015-02-08;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;61;57;65;18.34;1.21;1
2015-02-09;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;62;54;64;9.62;0.00;0
2015-02-10;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;56;48;64;4.47;0.00;0
2015-02-11;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;56;48;67;1.57;0.00;0
2015-02-12;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;60;51;73;1.57;0.00;8
2015-02-13;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;61;52;69;3.80;0.00;0
2015-02-14;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;61;52;73;2.91;0.00;0
2015-02-15;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;61;51;75;1.12;0.00;0
2015-02-16;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;61;51;68;6.71;0.00;1
2015-02-17;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;55;53;59;6.71;0.00;1
2015-02-18;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;57;54;64;6.93;0.00;0
2015-02-19;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;57;54;62;5.82;0.00;1
2015-02-20;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;57;54;68;4.92;0.00;18
2015-02-21;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;57;49;67;3.13;0.00;1
2015-02-22;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;57;49;65;10.96;0.00;0
2015-02-23;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;60;53;63;12.30;0.00;0
2015-02-24;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;56;44;66;6.49;0.00;0
2015-02-25;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;56;49;65;6.93;0.00;0
2015-02-26;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;57;50;67;12.30;0.00;0
2015-02-27;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;58;53;62;20.36;0.00;0
2015-02-28;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;55;50;62;8.28;0.00;3
2015-03-01;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;54;48;65;6.71;0.00;0
2015-03-02;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;56;50;61;7.16;0.00;0
2015-03-03;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;54;47;64;6.93;0.00;0
2015-03-04;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;54;46;66;4.70;0.00;0
2015-03-05;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;57;47;68;2.91;0.00;0
2015-03-06;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;59;48;72;6.71;0.00;0
2015-03-07;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;58;48;73;8.05;0.00;0
2015-03-08;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;56;48;65;12.53;0.00;0
2015-03-09;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;55;51;66;9.62;0.00;0
2015-03-10;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;55;50;62;7.61;0.00;18
2015-03-11;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;59;55;68;5.82;0.02;18
2015-03-12;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;60;52;72;6.71;0.00;0
2015-03-13;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;60;53;74;6.04;0.00;0
2015-03-14;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;64;57;83;4.47;0.00;0
2015-03-15;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;69;59;71;9.62;0.00;0
2015-03-16;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;62;57;69;6.04;0.00;0
2015-03-17;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;60;53;65;18.12;0.00;0
2015-03-18;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;58;51;69;9.84;0.00;0
2015-03-19;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;58;50;74;8.05;0.00;0
2015-03-20;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;59;52;71;8.72;0.00;0
2015-03-21;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;60;56;73;8.05;0.00;1
2015-03-22;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;60;55;67;8.50;0.04;1
2015-03-23;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;60;55;65;10.74;0.00;0
2015-03-24;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;59;53;65;10.96;0.00;0
2015-03-25;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;60;52;72;9.62;0.00;0
2015-03-26;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;60;52;79;6.93;0.00;0
2015-03-27;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;60;52;63;17.45;0.00;0
2015-03-28;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;60;52;74;11.63;0.00;0
2015-03-29;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;59;50;71;10.29;0.00;0
2015-03-30;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;58;52;64;17.90;0.00;0
2015-03-31;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;58;53;65;21.70;0.00;0
2015-04-01;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;56;49;64;15.43;0.00;0
2015-04-02;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;57;49;68;14.09;0.00;0
2015-04-03;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;56;48;65;14.09;0.00;0
2015-04-04;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;55;50;63;19.24;0.00;0
2015-04-05;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;53;48;59;7.61;0.11;1
2015-04-06;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;53;46;63;10.96;0.00;0
2015-04-07;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;56;51;61;13.42;0.70;0
2015-04-08;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;55;50;63;7.83;0.06;1
2015-04-09;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;56;49;66;7.16;0.00;0
2015-04-10;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;57;49;65;10.07;0.00;0
2015-04-11;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;58;51;69;14.76;0.00;0
2015-04-12;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;60;51;74;10.07;0.00;0
2015-04-13;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;57;51;62;16.11;0.00;1
2015-04-14;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;56;50;63;15.21;0.00;0
2015-04-15;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;58;48;69;12.08;0.00;0
2015-04-16;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;63;51;80;8.95;0.00;0
2015-04-17;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;62;51;70;11.41;0.00;0
2015-04-18;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;55;49;67;10.51;0.00;1
2015-04-19;USW00023234;SAN FRANCISCO INTERNATIONAL AIRPORT, CA US;56;51;64;9.62;0.00;0
